jd_id,cv,prompt,run_id,source,model,temperature,skills,role_relevance,domain_relevance,education,holistic,confident,holistic_score,fit_score_100,skill_score,role_score,domain_score,edu_score,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error
Theprogenygroup_People_Partner,cv_engineer,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,32.12,4024,35,4059,
Theprogenygroup_People_Partner,cv_engineer,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,7.45,4024,35,4059,
maki_people_senior_psychometrician,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,WEAK,True,1,9.0,0.0,0.0,0.5,0.0,,24.89,2885,35,2920,
maki_people_senior_psychometrician,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,WEAK,True,1,9.0,0.0,0.0,0.5,0.0,,11.48,2885,35,2920,
maki_people_senior_psychometrician,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,WEAK,True,1,9.0,0.0,0.0,0.5,0.0,,26.6,2885,35,2920,
Accenture_Talent_Transformation_Manager,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,10.78,3370,35,3405,
Accenture_Talent_Transformation_Manager,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,54.94,3370,35,3405,
Accenture_Talent_Transformation_Manager,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,91.54,3370,35,3405,
Arrive_People_Analytics_Lead,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,48.72,3169,37,3206,
Arrive_People_Analytics_Lead,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,30.6,3169,36,3205,
Arrive_People_Analytics_Lead,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,62.57,3169,37,3206,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,6.14,2502,35,2537,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,9.87,2502,35,2537,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,,9.07,2502,35,2537,
Canonical_talent_scientst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,NO,MODERATE,True,2,55.2,0.5,0.6,1.0,0.0,,10.17,3149,37,3186,
Canonical_talent_scientst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,NO,MODERATE,True,2,55.2,0.5,0.6,1.0,0.0,,10.44,3149,37,3186,
Canonical_talent_scientst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,NO,MODERATE,True,2,55.2,0.5,0.6,1.0,0.0,,21.5,3149,37,3186,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,PARTIAL,MODERATE,True,2,44.0,0.5,0.0,0.5,0.5,,7.0,2477,37,2514,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,PARTIAL,MODERATE,True,2,44.0,0.5,0.0,0.5,0.5,,26.52,2477,37,2514,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,PARTIAL,MODERATE,True,2,44.0,0.5,0.0,0.5,0.5,,20.3,2477,37,2514,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,50.49,2638,36,2674,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,5.05,2638,36,2674,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,NO,NO FIT,True,0,0.0,0.0,0.0,0.0,0.0,,8.14,2638,36,2674,
G-Research_Insight_Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,21.51,2523,35,2558,
G-Research_Insight_Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,29.26,2523,35,2558,
G-Research_Insight_Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,45.44,2523,35,2558,
Johnson_Controls_People Insights_Partner ,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,32.37,2544,37,2581,
Johnson_Controls_People Insights_Partner ,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,45.82,2544,37,2581,
Johnson_Controls_People Insights_Partner ,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,1.98,2544,37,2581,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,1.84,3024,35,3059,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,2.0,3024,35,3059,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,WEAK,True,1,9.0,0.0,0.0,0.5,0.0,,1.28,3024,35,3059,
Proofpoint_People_Data_Analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,12.18,2731,35,2766,
Proofpoint_People_Data_Analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,1.56,2731,36,2767,
Proofpoint_People_Data_Analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,239.76,2731,35,2766,
QIC_Digital_Hub_data_analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.06,2404,36,2440,
QIC_Digital_Hub_data_analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,63.05,2404,36,2440,
QIC_Digital_Hub_data_analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,0.95,2404,35,2439,
angels-space-art-director,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.77,2781,36,2817,
angels-space-art-director,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.07,2781,36,2817,
angels-space-art-director,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,,4.75,2781,36,2817,
anglian-water-lead-systems-engineer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,20.11,2544,36,2580,
anglian-water-lead-systems-engineer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.86,2544,36,2580,
anglian-water-lead-systems-engineer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.99,2544,36,2580,
bazaarvoice-provisioning-analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,0.79,2651,35,2686,
bazaarvoice-provisioning-analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,0.94,2651,36,2687,
bazaarvoice-provisioning-analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,59.23,2651,35,2686,
bpostgroup_People_Analytics_Data_Scientist ,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,0.96,2497,35,2532,
bpostgroup_People_Analytics_Data_Scientist ,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,35.2,2497,35,2532,
bpostgroup_People_Analytics_Data_Scientist ,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,1.06,2497,35,2532,
codility_assessment_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,NO,MODERATE,True,2,46.2,0.5,0.6,0.5,0.0,,0.83,3610,37,3647,
codility_assessment_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,NO,MODERATE,True,2,46.2,0.5,0.6,0.5,0.0,,0.73,3610,37,3647,
codility_assessment_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,NO,MODERATE,True,2,46.2,0.5,0.6,0.5,0.0,,1.09,3610,37,3647,
freeplay_data_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,11.68,2045,36,2081,
freeplay_data_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.5,2045,36,2081,
freeplay_data_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.76,2045,36,2081,
lightning-ai-frontend-engineer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,44.05,2346,35,2381,
lightning-ai-frontend-engineer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.08,2346,35,2381,
lightning-ai-frontend-engineer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,2.81,2346,35,2381,
meta_data_analyst,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,19.47,2905,35,2940,
meta_data_analyst,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,1.64,2905,35,2940,
meta_data_analyst,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,0.99,2905,35,2940,
skillvue_people_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,14.0,0.0,0.0,0.5,0.5,,13.82,2279,36,2315,
skillvue_people_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,14.0,0.0,0.0,0.5,0.5,,0.6,2279,36,2315,
skillvue_people_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,14.0,0.0,0.0,0.5,0.5,,0.94,2279,36,2315,
sorare-marketing-graphic-designer,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,62.56,2677,35,2712,
sorare-marketing-graphic-designer,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,5.57,2677,36,2713,
sorare-marketing-graphic-designer,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,0.77,2677,35,2712,
the_world_bank_consultant_agent_evaluation,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,,17.21,2276,36,2312,
the_world_bank_consultant_agent_evaluation,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,,22.17,2276,36,2312,
the_world_bank_consultant_agent_evaluation,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,,24.59,2276,36,2312,
unicef_people_culture_specialist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,PARTIAL,STRONG,True,3,81.2,1.0,0.6,0.5,0.5,,0.89,2469,36,2505,
unicef_people_culture_specialist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,PARTIAL,STRONG,True,3,81.2,1.0,0.6,0.5,0.5,,11.3,2469,36,2505,
unicef_people_culture_specialist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,PARTIAL,STRONG,True,3,81.2,1.0,0.6,0.5,0.5,,7.13,2469,36,2505,
 Product_Growth_Analyst_wiris,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,2.61,2518,35,2553,
 Product_Growth_Analyst_wiris,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.68,2518,35,2553,
 Product_Growth_Analyst_wiris,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,25.33,2518,35,2553,
AI_Video_Editor_PARTNERS,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.83,2155,36,2191,
AI_Video_Editor_PARTNERS,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.96,2155,36,2191,
AI_Video_Editor_PARTNERS,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,26.25,2155,36,2191,
Applied_AI_Engineer_Impress,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,9.68,2476,36,2512,
Applied_AI_Engineer_Impress,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,2.22,2476,36,2512,
Applied_AI_Engineer_Impress,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.54,2476,36,2512,
Customer_success_specialist_CareWise,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,3.01,2396,36,2432,
Customer_success_specialist_CareWise,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.7,2396,36,2432,
Customer_success_specialist_CareWise,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,0.64,2396,36,2432,
Data_Architect_Hanna_Robulets_Company,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.97,2178,36,2214,
Data_Architect_Hanna_Robulets_Company,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,8.17,2178,36,2214,
Data_Architect_Hanna_Robulets_Company,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,18.17,2178,36,2214,
Digital_Learning_Applications_Schneider_Electric,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,0.72,3040,37,3077,
Digital_Learning_Applications_Schneider_Electric,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,0.96,3040,37,3077,
Digital_Learning_Applications_Schneider_Electric,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,1.28,3040,37,3077,
QIT Software_data_scientist,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,3.62,2284,35,2319,
QIT Software_data_scientist,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.94,2284,35,2319,
QIT Software_data_scientist,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,0.82,2284,35,2319,
Senior_AI Engineer_MoveUp,cv_hr,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,2.86,2141,36,2177,
Senior_AI Engineer_MoveUp,cv_hr,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,2.21,2141,36,2177,
Senior_AI Engineer_MoveUp,cv_hr,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,15.54,2141,36,2177,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,22.35,2317,35,2352,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,25.84,2317,35,2352,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,NO,NO FIT,True,0,9.0,0.0,0.0,0.5,0.0,,11.4,2317,35,2352,
revecore_senior_director_ai_systems_be600f,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,3.44,3155,36,3191,
revecore_senior_director_ai_systems_be600f,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,31.55,3155,36,3191,
revecore_senior_director_ai_systems_be600f,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,47.23,3155,36,3191,
morgan_stanley_systems_analyst_director_ac9c07,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,1.99,3428,35,3463,
morgan_stanley_systems_analyst_director_ac9c07,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,15.12,3428,35,3463,
morgan_stanley_systems_analyst_director_ac9c07,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,NO FIT,True,0,19.0,0.0,0.0,0.5,1.0,,7.64,3428,35,3463,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,6.93,3007,36,3043,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,10.69,3007,36,3043,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,10.08,3007,36,3043,
mantech_senior_model_based_system_engineer_ab246d,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,11.9,2870,36,2906,
mantech_senior_model_based_system_engineer_ab246d,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,9.43,2870,36,2906,
mantech_senior_model_based_system_engineer_ab246d,cv_hr,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,13.49,2870,36,2906,
nvidia_senior_software_engineer_jax_269b9a,cv_hr,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,7.05,2448,36,2484,
nvidia_senior_software_engineer_jax_269b9a,cv_hr,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,,1.39,2448,36,2484,
